District Code,Tehsil Code,Village Code,Village Name
195,01043,205493,इमामुद्दीनपुर
195,01043,205490,इव्राहीमपुर
195,01043,205608,इंगलिसपुर
195,01043,205329,उदईपुर
195,01043,205472,उपधी
195,01043,205404,उरहा
195,01043,205427,उरेवं
195,01043,205337,उलार
195,01043,205830,उसमानपुर
195,01043,205305,एमा पट्टी
195,01043,205344,एहियापुर
195,01043,205394,कटया लहंग
195,01043,204820,कन्सहरी
195,01043,204821,कबीरपुर
195,01043,205554,कमालपुर
195,01043,205482,कमालपुर वुजुर्ग
195,01043,204814,करदह कैथवली
195,01043,205361,करनई पट्टी
195,01043,205586,करारी
195,01043,205919,करौदिया
195,01043,204806,कलानी
195,01043,205498,कवल पट्टी
195,01043,204807,कस्तुआ
195,01043,204826,किशुनपुर
195,01043,205369,कुतुवपुर
195,01043,205316,कुसुम
195,01043,204663,केलही
195,01043,204669,कोड़री
195,01043,204828,कोदइ
195,01043,219745,कोर
195,01043,205595,कौवावाध
195,01043,205486,क्यामपुर
195,01043,204835,खजूरगांव
195,01043,205356,खालिसपुर
195,01043,205424,खिजिरपुर
195,01043,205553,खिजिरपुर
195,01043,205392,खिजीरपुर
195,01043,205951,गजराज गदाईपुर
195,01043,205829,गठिया
195,01043,205955,गड़ेसर
195,01043,204657,गहली बसारिकपुर
195,01043,205515,गाजीपुर
195,01043,204813,गांई
195,01043,204834,गेहुड़ी
195,01043,205334,गोरया
195,01043,205339,गोरही
195,01043,205539,गोवर्धनपुर
195,01043,205533,गोविन्दपुर
195,01043,205786,गौरतियरा
195,01043,204811,घरिहां
195,01043,205536,चकअबुतालिब
195,01043,205398,चक अब्दुल रसुल
195,01043,205788,चकजीयन
195,01043,205466,चकजैनब
195,01043,205468,चकदरिया
195,01043,205396,चकदामोदर
195,01043,205343,चकबक्सन
195,01043,205465,चकबतूल
195,01043,205516,चकमीर मुहम्मद
195,01043,205467,चक मुकुरी
195,01043,205470,चकरौजा
195,01043,205443,चकशाहगालिब
195,01043,205462,चक सिकन्दर
195,01043,205784,चक हनीबन्त
195,01043,205487,चक हेतीम
195,01043,205509,चन्देहरा
195,01043,205471,चरयां
195,01043,205453,चावनपुर कोडर
195,01043,205393,चावनपुर गनी
195,01043,205785,चावनपुर जलाल
195,01043,205483,चिरैया
195,01043,205410,चिलविल्ली
195,01043,204658,चौथी
195,01043,205687,चौरा
195,01043,204812,चंवर
195,01043,204656,जगतपुर
195,01043,205614,जगदीशपुर
195,01043,205397,जगदीशपुर
195,01043,205412,जगदीशपुर मु.दहेन्दू
195,01043,205495,जमी मुहम्मद पाह
195,01043,205764,जमीरा
195,01043,204667,जमुवारी
195,01043,205294,जयरामपुर
195,01043,205415,जयरामपुर भगवल
195,01043,206385,जलालपुर
195,01043,205776,जलालाबाद
195,01043,205463,जहूराबाद
195,01043,205497,जीयनपुर
195,01043,205517,जूरवट
195,01043,205384,जोगापुर
195,01043,205616,जोगीपुर
195,01043,205359,झींगुरी
195,01043,204803,टिसौरी
195,01043,205601,टोडरपुर
195,01043,205365,टोडार
195,01043,204651,डण्डवर
195,01043,205565,डाही
195,01043,204827,डोडसर
195,01043,204810,ढ़ोटारी
195,01043,205790,ढोढ़हा
195,01043,205416,ढोलीपुर
195,01043,205438,ढोलीपुर
195,01043,205379,तफूरपुर
195,01043,204847,तवक्कलपुर ऊर्फडन्डापुर
195,01043,204671,ताँती
195,01043,205445,तिलकपुर
195,01043,205613,तिवारीपुर
195,01043,204831,तेजपुरा
195,01043,205291,त्रिलोकचन्द्रपुर
195,01043,205491,दशवंतपुर
195,01043,205390,दहिगना
195,01043,205591,दहेन्दू
195,01043,205389,दाउदपुर
195,01043,205430,दामोदरपुर
195,01043,205765,दित्तनपुर
195,01043,205322,दुगर्ास्थान
195,01043,205950,दुल्लमपुर
195,01043,205349,देवली
195,01043,205727,देवाड़ निस्फी
195,01043,204673,धनेशपुर
195,01043,205371,धरवाराकला
195,01043,205370,धरवाराखर्द
195,01043,205563,धौरहरा
195,01043,205598,नकवीपुर
195,01043,204652,नखतपुर
195,01043,205500,नगवा मु. सोनबरसा
195,01043,205342,नगवां
195,01043,205420,नदुला
195,01043,205499,नरायनपुर
195,01043,204676,नसीरपुर कोड़री
195,01043,205781,नसीरपुर चकदारुन
195,01043,204672,नसीरपुर रतनचन्द्र
195,01043,205407,नसीरपुर वसारीख
195,01043,205454,नसीराबाद
195,01043,205381,नसोपुर
195,01043,205309,नेवाजपुर
195,01043,220190,नेवादा
195,01043,204816,नोनरा
195,01043,205283,पट्टीगढ मु.अब्दुलपुर
195,01043,205345,परजीपाह
195,01043,205954,परानपुर
195,01043,205442,पहाड़पुरचक अम्वर
195,01043,205403,पाण्डेकटयाँ
195,01043,204664,पाण्डेपुर सुरजन
195,01043,205284,पालपुर
195,01043,205302,पाली
195,01043,205367,पाह खुदावन
195,01043,205590,पाहवरेसर
195,01043,205324,पाह हरखानन्द
195,01043,205577,पिन्डारी
195,01043,204677,पिपनार
195,01043,205318,पिलकुआ खास
195,01043,205317,पिलकुआं किशुन
195,01043,204815,पंडिता
195,01043,205328,फगुवाड़
195,01043,205569,फजलगंज उर्फ पठनपुरा
195,01043,205425,फत्तेसराय
195,01043,205502,फत्तेहपुर
195,01043,205292,फरीदनपुर
195,01043,205524,फिरोजपुर
195,01043,204832,फेफरा
195,01043,205441,बठना
195,01043,205460,बदरपुरचाँद
195,01043,205459,बदरपुर बहाऊद्दीन
195,01043,205557,बन्दरपुर
195,01043,205477,बरहता
195,01043,205559,बरियापुरमाफी/पान्डेय
195,01043,204808,बसवारी
195,01043,204804,बहतुरा
195,01043,205492,बहराईच
195,01043,205323,बहरार
195,01043,204666,बहलोलपुर
195,01043,204678,बहाउद्द्दीनपुर
195,01043,205768,बहोरनपुर
195,01043,205380,बारापुर
195,01043,205287,बांका खास
195,01043,204796,बिजौरा
195,01043,204819,बीजवनपुर
195,01043,205724,बीरसिंहपुर
195,01043,205399,बुढनपुर
195,01043,205447,बुढ़ानपुर
195,01043,204833,बेलसड़ी
195,01043,204670,बैदवलीमाफी
195,01043,204660,बैदौली आराजी माफ
195,01043,205320,बंगालपुर
195,01043,205419,भटवलिया
195,01043,204802,भठौना
195,01043,205355,भदसा
195,01043,205434,भागीपुर
195,01043,204797,भीखनपुर
195,01043,205604,भीखम अमहट
195,01043,205307,भैसड़ा मु0 सुरवत
195,01043,204665,भोजापुर
195,01043,205568,भोपतपुर
195,01043,205473,मकसुदनपुर मु.डाही
195,01043,205494,मखदूमपुर
195,01043,204798,मटेहूं
195,01043,204836,मठिया
195,01043,205831,मठियाराजपुर
195,01043,204838,मड़ही
195,01043,205579,मनसिहां
195,01043,205757,मनीरपुर
195,01043,204817,मरदह
195,01043,205341,मरहुंवा
195,01043,205451,मलिकपुरा
195,01043,205685,महमुदपुर
195,01043,205383,महमूदपुर
195,01043,205332,महादेवा
195,01043,205338,महुवारी खास
195,01043,205336,महुवारी नकदू
195,01043,205527,माधोपुर
195,01043,205561,मामपुर
195,01043,205943,मिजर्ापुर
195,01043,204661,मिजर्ापुर
195,01043,205327,मिजर्ापुर मु.वेरूकह
195,01043,205800,मिश्रवली उर्फ चकिया
195,01043,205417,मिश्रौली
195,01043,205333,मीरानपुर
195,01043,205363,मुबारकपुर खेदू
195,01043,205779,मुबारकपुर बन्धई
195,01043,205413,मुबारकपुरमुसागापाली
195,01043,205778,मुबारकपुर
195,01043,सिपाह,205552
195,01043,मुवारकपुर नेत,205621
195,01043,मुसेपुर,205450
195,01043,मुस्तफाबाद,204662
195,01043,मुस्तफाबाद,205311
195,01043,मुहम्मदपुर,205560
195,01043,मुहम्मदपुर मनोरथ,205799
195,01043,मुहम्मदपुर /माधोपुर,205827
195,01043,मुहम्मदपुर मु.साग,205449
195,01043,मुहम्मदपुर रजाक,205485
195,01043,मुहम्मदपुर सईयद,205377
195,01043,मेष,205478
195,01043,मोहिउद्दीनपुर,205357
195,01043,मोहीद्दीनपुर,205789
195,01043,मौजपुर,205306
195,01043,मौजपुर मु.सुरवत,205794
195,01043,मौना,205290
195,01043,मंहुवी बॉध,205431
195,01043,रजईपुर,204805
195,01043,रजौली,205548
195,01043,रसुलपुर,205282
195,01043,रसूलपुर,205629
195,01043,राजापुर,205388
195,01043,राजापुर,205395
195,01043,राजापुर कलां,205405
195,01043,राजापुर खुर्द,205364
195,01043,राजापुर मु. सिधउत,205293
195,01043,रामगढ़,205791
195,01043,रामपुर,205966
195,01043,रायपुर,205352
195,01043,रूकुमुद्दीनपुर,205423
195,01043,रेंगा,205518
195,01043,रोहिली,205752
195,01043,लखनौली,204668
195,01043,लहुरापुर,205940
195,01043,लाखा,205440
195,01043,लोहवाँ,205428
195,01043,वड़ागांव,205376
195,01043,वड़ागाँव,205780
195,01043,वन्धई,205570
195,01043,वासदेवपुर,205773
195,01043,विद्यापुर,205375
195,01043,विशुनपुर,205391
195,01043,वीरमसराय,205469
195,01043,वेनीपुर,206227
195,01043,वेरूकही,205211
195,01043,वैदवली,205456
195,01043,शक्करपुर खुर्द,205408
195,01043,शहाबुद्दीनपुर,206222
195,01043,शाहपुर,205575
195,01043,शाहपुर उसरी,205452
195,01043,शेखअहमदपुर,205354
195,01043,शेखपुर,204839
195,01043,शंकरपुर,205351
195,01043,सनेहुआ,205382
195,01043,सराय नसीरूद्दीनपुर,204799
195,01043,सरार उर्फ हैदरगंज,205289
195,01043,सलामतपुर,205426
195,01043,सलेमपुर,205607
195,01043,सलेमपुर लखमी,205758
195,01043,सहजरामपुर,205298
195,01043,सहदेउरा मु.पाली,205749
195,01043,सहसुआ,205576
195,01043,सागापाली,205588
195,01043,सागापाली दयाल सिंह,205281
195,01043,सातनपुर,205340
195,01043,साधापुर,205280
195,01043,सिउरा,205534
195,01043,सिउरीडीह,205808
195,01043,सिकन्दरपुर,205510
195,01043,सिधारी,205619
195,01043,सिसइतौफीर,204809
195,01043,सिहोरा,204829
195,01043,सिंगेरा,205374
195,01043,सुकहां,205304
195,01043,सुरवत,205618
195,01043,सुरेमनपुर,205464
195,01043,सुर्जी पट्टी,205644
195,01043,सुल्तानपुर,205366
195,01043,सुल्तानपुर मु. सिधउत,205763
195,01043,सेमऊर,204830
195,01043,सेवठा,205792
195,01043,सैय्यद खानपुर,204822
195,01043,सोनवरसा,205832
195,01043,सोनवरसा,205585
195,01043,हटवार मुरार सिंह,204795
195,01043,हमीरपुर,204659
195,01043,हरकरनपुर,205474
195,01043,हरदासपुर,204655
195,01043,हरिहरपुर,205939
195,01043,हरीपुर,205521
195,01043,हसनपुरा,205777
195,01043,हुसेनाबाद,205931
195,01043,हुसेपुर,205326
195,01043,हैवतपुर,205775
195,01043,होरिलपुर श्याम,
195,00989,205008,अकरमपुर उर्फ बंज
195,00989,204701,अकोल्ही उर्फ विशुनप
195,00989,204955,अख्तियारपुर
195,00989,205123,अगस्ता सलामतपुर
195,00989,205267,अटरिया उपरवार
195,00989,205095,अतरौली
195,00989,204777,अफजलपुर
195,00989,204891,अबिसहन
195,00989,204986,अबुल चक
195,00989,205223,अमवा
195,00989,205161,अमादपुर
195,00989,205191,अमानीचक
195,00989,205266,अमौली उपरवार
195,00989,205265,अमौलीगंगवरार
195,00989,204681,अम्माटारी
195,00989,204863,अरखपुर
195,00989,204794,अरखपुर
195,00989,204757,अरसदपुर
195,00989,204726,अराजी ओडासन
195,00989,204935,अराजी बाग लावा
195,00989,205068,अलावलपुर
195,00989,205173,अलीपुर वनगांवा
195,00989,205158,आकुशपुर
195,00989,204861,आदीपाह
195,00989,205192,आनापुर
195,00989,219752,आमघाट
195,00989,204733,आराजी ओडासन माफी
195,00989,205025,आराजी धावा
195,00989,205038,आराजी बाग करीमुल
195,00989,204996,आराजी वाग फतेहपु
195,00989,204930,आरीपुर
195,00989,205046,आलमपट्टी
195,00989,205119,इसलामाबाद
195,00989,204872,उचौर
195,00989,204751,उदऊपुर
195,00989,205118,औरंगावाद
195,00989,205271,कटरिया उपरवार
195,00989,205249,कपुरपट्टी
195,00989,204909,कपूरपाह
195,00989,205141,कमर्ाजीतपुर
195,00989,205250,करनपुरा
195,00989,205215,करन्डा
195,00989,204851,करमदासपुर
195,00989,204873,करसपुर नानक ार
195,00989,204684,करहरवुजुर्ग
195,00989,205127,करीमाबाद
195,00989,205152,करैला
195,00989,204888,कलौरा
195,00989,204893,कसेरा
195,00989,204879,कस्‍बागौर
195,00989,204721,कहोतरी
195,00989,204974,काजीपुर
195,00989,205227,काधीपाह
195,00989,205125,कानाडीह
195,00989,205207,काशीपाह
195,00989,204991,किता सिवाना रानीप
195,00989,204908,किशुनपुर गोपाल
195,00989,205226,कुचौरा उपरवार
195,00989,205142,कुटिया
195,00989,205177,कुरियास
195,00989,205260,कुशेहरा
195,00989,205155,कुस्ुाम्हीं कलंा
195,00989,205175,केल्हनपट्टी
195,00989,205040,कैथवलिया  देहाती
195,00989,219742,कैथवलिया शहरी
195,00989,205210,कैथवली
195,00989,204993,कोतवालीपुर
195,00989,204704,क्यामपुर
195,00989,205200,खडूवान
195,00989,204713,खरगपुर
195,00989,205019,खाजापुर ता.खोजाप
195,00989,204898,खातीरपुर खास
195,00989,204896,खातीरपुर तकियां
195,00989,205085,खानपुर
195,00989,204987,खानपुरउमर
195,00989,205098,खालिसपुर बसंत
195,00989,205217,खिजिरपुर
195,00989,205124,खिजिरपुर
195,00989,204860,खिजिरपुर
195,00989,205035,खिदिराबाद
195,00989,205018,खुर्दपुर
195,00989,205196,खुलासपुर
195,00989,205054,खैरूल्लाहपुर
195,00989,205039,खोदाईपुरा
195,00989,204912,ख्वाजापुर
195,00989,204688,गजपतपुर
195,00989,204741,गनी चक
195,00989,204743,गन्नापुर
195,00989,205198,गागूपाह
195,00989,204878,गुलाल सराय
195,00989,205077,गोड़ा देहाती
195,00989,219733,गोडा शहरी
195,00989,204698,गोपालपुर
195,00989,205101,गोपालपुर
195,00989,205009,गोपालपुरजल्दी
195,00989,204738,गोपालपुर सलेम
195,00989,205100,गोपीनाथपुर
195,00989,204694,गोविन्दपुरउर्फ अन
195,00989,204841,गोविन्‍दपुर किरत
195,00989,205230,गोशन्देपुर उपरवार
195,00989,205237,गोशेन्देपुर गंगबरार
195,00989,205075,गौसाबाद
195,00989,204754,घुसरुपुर
195,00989,205021,चकअदल
195,00989,205058,चकअब्दुलवहाव
195,00989,205087,चक अब्दुल सत्तार
195,00989,204789,चकअव्दुलरहमानउर्फ
195,00989,204957,चकआजम
195,00989,205074,चक आसमानी
195,00989,205093,चकईशा उर्फ बकरा
195,00989,204693,चककपिल
195,00989,205013,चककुतुब
195,00989,204948,चककुतुबन
195,00989,205129,चकखाजगी
195,00989,205023,चकखुदैया
195,00989,204947,चकचौरा
195,00989,204782,चक जमालु.ज.जयन्त
195,00989,205113,चकजाफर
195,00989,204960,चक जैनब
195,00989,204906,चकडम्बर
195,00989,204758,चकताजुद्दीन
195,00989,204989,चकतालवी
195,00989,205063,चकदराब
195,00989,204953,चक दलन
195,00989,204740,चकदाउद
195,00989,204946,चकदाउद
195,00989,205112,चक दाउद
195,00989,205232,चकदामोदर
195,00989,204937,चकदुल्लह
195,00989,205065,चकनियामत
195,00989,204951,चकनियामतुल्ला
195,00989,205110,चकनूरमुहम्मद
195,00989,204759,चकनूरमोहम्मद
195,00989,204943,चकपनाह मुहम्मद
195,00989,205010,चकफरीद
195,00989,205048,चकफैज
195,00989,205027,चकफैजुल्ला
195,00989,205081,चकभिखारी
195,00989,204753,चकमदा
195,00989,204933,चकमसवासी
195,00989,205139,चकमुबा.मही.उर्फ़ज
195,00989,204755,चकमुवामिद ता.नसरू
195,00989,204760,चकमुस्तफा
195,00989,204784,चकमोइउद्दीन उर्फमहापुर
195,00989,204970,चकरजा
195,00989,205026,चकरजा
195,00989,204940,चकवाकर
195,00989,205076,चक विसम्भर
195,00989,204775,चकशम्भू
195,00989,205016,चकशाह एनायत
195,00989,205094,चकशाह गुलाम उर्फ स्
195,00989,205091,चकशाहगुलाममुहम्द
195,00989,205042,चकसईदा
195,00989,205086,चकसईदा
195,00989,205041,चकसदर
195,00989,205032,चकसम्मन
195,00989,205092,चकसहरुल्ला
195,00989,205099,चक साफिया
195,00989,204949,चकसुलेमान
195,00989,204763,चकहवीवुल्ला
195,00989,204984,चकहसन
195,00989,204774,चकहुशेन
195,00989,205060,चकहुसाम
195,00989,204780,चकहुसाम
195,00989,204792,चकहुसामुद्दीन उर्
195,00989,205097,चकहुसेन
195,00989,205011,चकहुस्से
195,00989,204954,चटाईपारा
195,00989,204697,चनवन
195,00989,205073,चन्दन वाहा
195,00989,204728,चन्द्रदेवपुर
195,00989,204958,चन्द्रसेनपाह
195,00989,204710,चमरु चक
195,00989,204719,चम्पारन पट्टी
195,00989,204919,चाँदपुर
195,00989,204890,चुरामनपुर
195,00989,205197,चोचकपुर
195,00989,205116,चौकिया
195,00989,205072,चौकी जीवधर
195,00989,204680,चौबेपुर
195,00989,204980,चौरहीं
195,00989,204918,चौराबोझ
195,00989,205137,छावनी लाईन Z.A.
195,00989,204730,जगत पट्टी
195,00989,205106,जगदीशपुर
195,00989,204887,जगदीशपुर औतार
195,00989,204732,जगदीशपुर विद्यापत
195,00989,204727,जमलापुर देहाती
195,00989,205143,जमालपुर
195,00989,204748,जमालपुर
195,00989,204869,जमीरा
195,00989,205251,जमुआंव उपरवार
195,00989,204783,जयन्तीदासपुर
195,00989,204707,जयरामपुर
195,00989,204907,जरगोंं
195,00989,205133,जलालाबाद
195,00989,204998,जल्लापुर
195,00989,204876,जसौली
195,00989,205117,जहीरूद्दीऩपुर
195,00989,205163,जाठपुर
195,00989,204889,जैतपुरा
195,00989,205149,जैतपुराउपरवार
195,00989,219758,जंगीपुर
195,00989,204786,टिकरी
195,00989,204969,डगराडीह
195,00989,204687,डण्डापुर
195,00989,204910,डाड़ीकला
195,00989,204737,डॉडी खुर्द
195,00989,204852,डोमनपुर
195,00989,205162,ढेलवा
195,00989,204682,तरछा
195,00989,204848,तरौटी
195,00989,205121,तलवल
195,00989,204702,तवकलपुर
195,00989,205051,ताजपुर
195,00989,204778,तारनपुर
195,00989,205059,तारापुर
195,00989,204685,तालसेहद्दा
195,00989,204871,ताहिरपुर
195,00989,204899,तिलाडी
195,00989,204762,तुरकौलिया
195,00989,205189,तुलापट्टी
195,00989,204773,दनियालसराय
195,00989,205229,दरियापट्टी
195,00989,205225,दामोदरपुर उपरवा
195,00989,204723,दिदोहर
195,00989,205006,दियारा ववाड़ा
195,00989,205247,दीनापुर
195,00989,204825,दीवानपट्टी
195,00989,204717,दुल्लहडीह
195,00989,204765,देवकठीया
195,00989,205145,देवकली
195,00989,204840,देवापुर
195,00989,204731,धनेशपुर नानकार
195,00989,205273,धरम्मरपुर उपरवार
195,00989,205275,धरम्मरपुर गंगबरार
195,00989,205168,धरवां
195,00989,205167,धामुपुर
195,00989,205045,धावा
195,00989,205164,धितुआ
195,00989,205111,नगवाउर्फ कटैला
195,00989,205115,नगवानिस्फी
195,00989,205114,नगवाबुजुर्ग
195,00989,205182,नन्दनपाह
195,00989,205205,नन्दरामपुर
195,00989,204823,नरवर
195,00989,204790,नरहरपुर
195,00989,204767,नरायनपुर
195,00989,205206,नरायनपुर
195,00989,204858,नसरतपुर
195,00989,204724,नसीरपुर
195,00989,205056,नसीरपुर
195,00989,204886,नसीरपुर कोड़र
195,00989,204911,नसीरपुरडाड़ी
195,00989,204875,नसीरूद्वीनपुर
195,00989,204927,नारंगपुर चकिया
195,00989,204972,निजामपुर
195,00989,205171,नीलडीह
195,00989,205241,नुरमपुर
195,00989,205057,नुरूल्लाहपुर
195,00989,205020,नूरपुर मुवारकपुर
195,00989,204938,नेकवख्तपुर
195,00989,204936,नेवादा
195,00989,205248,नौदर
195,00989,204973,पकड़ी
195,00989,204771,परमानन्दपुर
195,00989,205178,परमेठ
195,00989,205246,परानापट्टी
195,00989,204856,पलहीपुर
195,00989,204905,पलिया
195,00989,204900,पहाड़पुर
195,00989,205064,पहाड़पुर
195,00989,205253,पहाड़पुर उपरवार
195,00989,205096,पहाड़पुर उर्फ लं
195,00989,205166,पहुची उर्फ मदनही
195,00989,204862,पाण्डेपुर राधे
195,00989,204965,पारा
195,00989,204922,पारा
195,00989,204725,पिरथीपुर
195,00989,204932,पिलकुआ
195,00989,205034,पीथापुर
195,00989,219763,पीरनगर
195,00989,205262,पुरैना
195,00989,204854,पृथ्वीपुर
195,00989,204963,प्यारेपुर
195,00989,205126,फतेउल्लापुर
195,00989,204904,फत्तेपुर
195,00989,204985,फदनपुर
195,00989,205044,फूलपुर
195,00989,205261,बएपुर
195,00989,205174,बक्सा
195,00989,205030,बक्सुपुर
195,00989,204961,बघुई बुजुर्ग
195,00989,204779,बघोल
195,00989,205243,बडहरिया
195,00989,204690,बद्रूपुर
195,00989,205199,बनकठा
195,00989,204739,बन्तरा
195,00989,205236,बन्दीपट्टी गंगवार
195,00989,219747,बरियारपार
195,00989,204870,बरेन्दा
195,00989,204923,बलुआ तालुका हुसेनपुर
195,00989,204692,बल्लीपुर
195,00989,204994,बवाडा
195,00989,204747,बसन्तपट्टी
195,00989,204769,बसन्तपुर
195,00989,205037,बाग बेगम साहब
195,00989,205218,बाजेपाह
195,00989,204788,बाबुरायपुर
195,00989,205157,बासाबाध
195,00989,204711,बिठौरा
195,00989,204705,बिरनो
195,00989,205053,बिराइच
195,00989,205270,बिशुनपुरा उपरवार
195,00989,205269,बिशुनपुरा गंगबरा
195,00989,204884,बिहरा
195,00989,204877,बीरबलपुर
195,00989,204712,बीरापाह उर्फ भटौली
195,00989,204959,बुधईखुर्द
195,00989,205043,बेगमपुर
195,00989,204800,बेदौली
195,00989,205252,बेरासो
195,00989,204683,बोगना
195,00989,204928,बौरी
195,00989,204772,भगवतीपुर
195,00989,205144,भटौली
195,00989,204768,भटौली
195,00989,204714,भडसर
195,00989,204944,भदेव
195,00989,204865,भवरहा
195,00989,205188,भवानीपुर
195,00989,204867,भागमलपुर
195,00989,204868,भानापुर
195,00989,204793,भिखनापुर
195,00989,204924,भिखारीपुर
195,00989,204718,भीखरपुर
195,00989,204982,भुलन्धरपुर
195,00989,204695,भैरोपुर
195,00989,205238,मकसुदनपाह
195,00989,205190,मड़वा
195,00989,204921,मदनपुर
195,00989,205220,मदनपुर उर्फ परतापपुर
195,00989,204975,मदारपुर
195,00989,204894,मनझरिया
195,00989,205204,मरवटी
195,00989,204857,मलिकनाथपुर
195,00989,204689,मलेठी
195,00989,205036,महमदपुर
195,00989,204849,महमुदपुर  मु0 अविसहन्
195,00989,204696,महमूदपुर
195,00989,204892,महमूदपुर
195,00989,204952,महमूदपुर मु0 वद्धूपुर
195,00989,204925,महमूदपुर मु.सराय्
195,00989,205134,महराजगंज
195,00989,204968,महुवारी
195,00989,204824,महेंगवा
195,00989,204983,माखूपुर
195,00989,205061,माधोपुर मिश्रवलिया
195,00989,204736,माधोपुर मिश्रौली
195,00989,204785,मानपुर
195,00989,205183,मानिकपुरकलां
195,00989,205193,मानिकपुर खुर्द
195,00989,204742,मिजर्ापुर उर्फ क
195,00989,205082,मिट्ठन पारा
195,00989,204764,मिट्ठापारा
195,00989,205022,मिरदादपुर
195,00989,205194,मिश्रौलिया
195,00989,205083,मिश्रौलिया
195,00989,205088,मीरनपुर सक्का
195,00989,204880,मीरपुर
195,00989,205159,मुड़वल
195,00989,205219,मुबारकपुर
195,00989,205221,मेदनीपुर
195,00989,204977,मेहरअलीपुर उर्फ भव्
195,00989,205186,मेहरौली
195,00989,205181,मैनपुर
195,00989,205120,मोहाँव
195,00989,204746,रजईपुर मु.हसनपु
195,00989,205180,रज्जोपुर
195,00989,205244,र फीपुर
195,00989,204916,रमदुपुर
195,00989,205055,रसुलपुर
195,00989,204914,रसुलपुर मु0 पारा
195,00989,204964,रसूलपुर
195,00989,204978,रसूलपुर कन्हवारा
195,00989,204901,रसूलाबाद
195,00989,204715,राजापुर
195,00989,219771,राजूपुर
195,00989,204926,रानीपुर
195,00989,204990,रानीपुर
195,00989,205222,रामजनपुर
195,00989,205228,रामनाथपुर
195,00989,205049,रामपुर उ.झिगुरपट्टी श0
195,00989,204976,रामपुर धाना
195,00989,204720,रामपुर नानकार
195,00989,204691,रामपुर मुडहर
195,00989,204686,रायपुर
195,00989,204941,रायपुर
195,00989,204956,राय भान पाह
195,00989,205105,रुहीपुर
195,00989,204885,रूक्कापुर मु0 बिहरा
195,00989,204881,रूक्कापुरमु.शहावुद
195,00989,204913,रूहीपुर
195,00989,205214,लखनचन्दपुर कलां
195,00989,205212,लखनचन्दपुर खुर्द
195,00989,205160,लालनपुर
195,00989,204931,लावा
195,00989,205208,लीलापुर
195,00989,205031,लोहारपुरवा
195,00989,205258,वड़सरा
195,00989,204770,वध्दूसराय
195,00989,205103,वनमालीपुर
195,00989,204722,वनवारीपुर
195,00989,205202,वन्दीपट्टी
195,00989,205148,वयेपुर
195,00989,204709,वरहरामपुर
195,00989,204859,वरही
195,00989,204729,ववुआ पट्टी
195,00989,205213,वसन्त पट्टी
195,00989,204981,वाजीदपुर
195,00989,204962,वारिखपुर
195,00989,205104,विद्यापारा
195,00989,205028,विन्दवलिया
195,00989,205102,विशुनपुर जमीन वि
195,00989,204934,विशुनपुरदत्ता
195,00989,205066,विशुनपुर पिपरही
195,00989,204979,वोरसियां
195,00989,204902,शहजादीपुर मु.रसू
195,00989,204716,शहाबंुद़दीन पुर
195,00989,204882,शाहपुर
195,00989,204791,शाहपुर
195,00989,204853,शाहपुर मु0 महमूदपुर
195,00989,204752,शेखपुर
195,00989,205128,शेखपुर
195,00989,205245,शेरपुर तुलसीपुर
195,00989,205169,श्रीगंज उर्फ नन्दगंज
195,00989,204756,सआदत्तपुर
195,00989,204842,सक्कापुर
195,00989,205185,सबुआ
195,00989,204703,सरदरपुर
195,00989,204895,सरवनडीह
195,00989,204971,सरहुआ
195,00989,205017,सरायखान उर्फ गोव
195,00989,204966,सरायपारा
195,00989,205109,सरायपीरमुहम्मद
195,00989,204744,सराय बन्दी
195,00989,205132,सराय मुनीमाबाद
195,00989,204850,सराय मुबारक
195,00989,204945,सलारपुर
195,00989,204749,सलेमपुर गोपाल
195,00989,205153,सहेड़ी
195,00989,205176,सागरपट्टी
195,00989,204787,साथीपुर
195,00989,204845,साधूपुर
195,00989,204855,साहुडीह
195,00989,204735,सिकन्दरपुर
195,00989,205224,सिकन्दरपुर उपरवार
195,00989,205242,सिधारीपुर
195,00989,205172,सिसौड़ा
195,00989,205195,सुआपुर
195,00989,205024,सुखदेवपुर
195,00989,204897,सुदया
195,00989,204939,सुभाखरपुर
195,00989,204846,सुलेमापुर देवकली
195,00989,204883,सुल्तानपुर
195,00989,204734,सुल्तानपुर
195,00989,204967,सुसुन्डी
195,00989,204866,सेमउर चक
195,00989,205130,सेमरा चक फैज
195,00989,205131,सेमरा बुर्जुग
195,00989,205257,सैतापट्टी उपरवार
195,00989,204920,सैय्यदमुहम्मदचक
195,00989,205259,सोकनी
195,00989,205203,सोनहरिया
195,00989,205080,सोनहुलिया उर्फ ब
195,00989,205089,सोहिलापुर देहाती
195,00989,205209,हमेशापुर
195,00989,205240,हरमपाह
195,00989,204864,हरवल्लमपुर
195,00989,204708,हरवल्लमपुर
195,00989,204679,हरसरपुर
195,00989,204844,हरहरी
195,00989,205187,हरिपाह
195,00989,205184,हरिहर पाह
195,00989,204745,हरीपुर
195,00989,204903,हसनपुरा
195,00989,204700,हाजीपुर
195,00989,205263,हिमरदोपुर उपरवा
195,00989,205264,हिमरदोपुर गंगबर
195,00989,205201,हीरापुर
195,00989,205138,हुसेनपुर
195,00989,205012,हुस्सेपुर
195,00989,204750,हृदयपुर
195,00989,204874,हृदयपुर
